attempt_id,user_id,session_id,level_id,status,event_time,attempt_number
69151,82,11427,28,win,2025-04-30,1
69152,82,11427,29,win,2025-04-30,1
69153,82,11427,30,win,2025-04-30,1
69154,82,11427,31,lose,2025-04-30,1
69155,82,11427,31,win,2025-04-30,2
69156,82,11427,32,win,2025-04-30,1
69157,82,11428,33,win,2025-04-30,1
69158,82,11428,34,lose,2025-04-30,1
69159,82,11428,34,lose,2025-04-30,2
69160,82,11428,34,lose,2025-04-30,3
69161,82,11429,34,win,2025-04-30,4
69162,82,11429,35,lose,2025-04-30,1
69163,82,11429,35,win,2025-04-30,2
69164,82,11429,36,lose,2025-04-30,1
69165,82,11429,36,quit,2025-04-30,2
69166,82,11430,36,win,2025-04-30,3
69167,82,11430,37,win,2025-04-30,1
69168,82,11430,38,win,2025-04-30,1
69169,82,11430,39,quit,2025-04-30,1
69170,84,11431,19,win,2025-04-30,2
69171,84,11431,20,win,2025-04-30,1
69172,84,11431,21,win,2025-04-30,1
69173,84,11431,22,win,2025-04-30,1
69174,84,11431,23,lose,2025-04-30,1
69175,84,11432,23,win,2025-04-30,2
69176,84,11432,24,win,2025-04-30,1
69177,84,11432,25,win,2025-04-30,1
69178,84,11432,26,win,2025-04-30,1
69179,84,11432,27,lose,2025-04-30,1
69180,84,11432,27,quit,2025-04-30,2
69181,84,11433,27,win,2025-04-30,3
69182,84,11433,28,quit,2025-04-30,1
69183,85,11434,9,quit,2025-04-30,2
69184,89,11435,126,lose,2025-04-30,2
69185,89,11435,126,lose,2025-04-30,3
69186,89,11435,126,lose,2025-04-30,4
69187,89,11435,126,lose,2025-04-30,5
69188,89,11435,126,win,2025-04-30,6
69189,89,11435,127,win,2025-04-30,1
69190,89,11435,128,lose,2025-04-30,1
69191,89,11435,128,win,2025-04-30,2
69192,89,11435,129,lose,2025-04-30,1
69193,89,11435,129,win,2025-04-30,2
69194,89,11435,130,win,2025-04-30,1
69195,89,11435,131,lose,2025-04-30,1
69196,89,11435,131,lose,2025-04-30,2
69197,89,11435,131,lose,2025-04-30,3
69198,89,11435,131,lose,2025-04-30,4
69199,89,11435,131,lose,2025-04-30,5
69200,89,11435,131,lose,2025-04-30,6
69201,89,11436,131,lose,2025-04-30,7
69202,89,11436,131,lose,2025-04-30,8
69203,89,11436,131,lose,2025-04-30,9
69204,89,11436,131,lose,2025-04-30,10
69205,91,11437,35,quit,2025-04-30,1
69206,99,11438,33,win,2025-04-30,3
69207,99,11438,34,lose,2025-04-30,1
69208,99,11438,34,quit,2025-04-30,2
69209,104,11439,75,lose,2025-04-30,8
69210,104,11439,75,win,2025-04-30,9
69211,104,11439,76,win,2025-04-30,1
69212,104,11439,77,win,2025-04-30,1
69213,104,11439,78,quit,2025-04-30,1
69214,104,11440,78,lose,2025-04-30,2
69215,104,11440,78,lose,2025-04-30,3
69216,104,11440,78,win,2025-04-30,4
69217,104,11440,79,quit,2025-04-30,1
69218,110,11444,35,quit,2025-04-30,1
69219,113,11445,144,lose,2025-04-30,7
69220,113,11445,144,lose,2025-04-30,8
69221,113,11445,144,lose,2025-04-30,9
69222,113,11446,144,lose,2025-04-30,10
69223,113,11446,144,lose,2025-04-30,11
69224,113,11446,144,lose,2025-04-30,12
69225,113,11446,144,lose,2025-04-30,13
69226,113,11446,144,lose,2025-04-30,14
69227,113,11446,144,lose,2025-04-30,15
69228,115,11447,69,lose,2025-04-30,3
69229,115,11447,69,win,2025-04-30,4
69230,115,11447,70,win,2025-04-30,1
69231,115,11447,71,win,2025-04-30,1
69232,115,11447,72,win,2025-04-30,1
69233,115,11447,73,lose,2025-04-30,1
69234,115,11447,73,quit,2025-04-30,2
69235,115,11448,73,win,2025-04-30,3
69236,115,11448,74,win,2025-04-30,1
69237,115,11448,75,win,2025-04-30,1
69238,115,11448,76,win,2025-04-30,1
69239,115,11448,77,win,2025-04-30,1
69240,115,11448,78,lose,2025-04-30,1
69241,115,11448,78,lose,2025-04-30,2
69242,115,11448,78,win,2025-04-30,3
69243,115,11448,79,win,2025-04-30,1
69244,115,11448,80,win,2025-04-30,1
69245,115,11448,81,win,2025-04-30,1
69246,115,11448,82,lose,2025-04-30,1
69247,115,11448,82,win,2025-04-30,2
69248,119,11449,80,win,2025-04-30,1
69249,119,11449,81,lose,2025-04-30,1
69250,119,11449,81,lose,2025-04-30,2
69251,119,11450,81,lose,2025-04-30,3
69252,119,11450,81,lose,2025-04-30,4
69253,120,11451,47,win,2025-04-30,9
69254,120,11451,48,quit,2025-04-30,1
69255,120,11452,48,win,2025-04-30,2
69256,120,11452,49,win,2025-04-30,1
69257,120,11452,50,lose,2025-04-30,1
69258,120,11452,50,lose,2025-04-30,2
69259,120,11452,50,lose,2025-04-30,3
69260,120,11452,50,win,2025-04-30,4
69261,120,11452,51,win,2025-04-30,1
69262,120,11452,52,quit,2025-04-30,1
69263,120,11453,52,win,2025-04-30,2
69264,120,11453,53,lose,2025-04-30,1
69265,120,11453,53,quit,2025-04-30,2
69266,120,11454,53,lose,2025-04-30,3
69267,120,11454,53,win,2025-04-30,4
69268,120,11454,54,quit,2025-04-30,1
69269,121,11455,150,win,2025-04-30,9
69270,124,11456,41,lose,2025-04-30,3
69271,124,11456,41,win,2025-04-30,4
69272,124,11456,42,quit,2025-04-30,1
69273,126,11457,25,quit,2025-04-30,2
69274,127,11458,131,lose,2025-04-30,6
69275,127,11458,131,lose,2025-04-30,7
69276,127,11458,131,lose,2025-04-30,8
69277,127,11458,131,lose,2025-04-30,9
69278,127,11458,131,lose,2025-04-30,10
69279,127,11458,131,lose,2025-04-30,11
69280,127,11459,131,lose,2025-04-30,12
69281,127,11459,131,lose,2025-04-30,13
69282,127,11459,131,lose,2025-04-30,14
69283,127,11459,131,lose,2025-04-30,15
69284,127,11459,131,lose,2025-04-30,16
69285,128,11460,112,lose,2025-04-30,6
69286,128,11460,112,lose,2025-04-30,7
69287,128,11460,112,lose,2025-04-30,8
69288,128,11460,112,lose,2025-04-30,9
69289,128,11460,112,lose,2025-04-30,10
69290,128,11460,112,lose,2025-04-30,11
69291,128,11461,112,lose,2025-04-30,12
69292,128,11461,112,quit,2025-04-30,13
69293,129,11462,47,quit,2025-04-30,8
69294,131,11463,36,win,2025-04-30,1
69295,131,11463,37,win,2025-04-30,1
69296,131,11463,38,win,2025-04-30,1
69297,131,11463,39,lose,2025-04-30,1
69298,131,11463,39,lose,2025-04-30,2
69299,132,11464,39,lose,2025-04-30,1
69300,132,11464,39,win,2025-04-30,2
69301,132,11464,40,lose,2025-04-30,1
69302,132,11464,40,win,2025-04-30,2
69303,132,11464,41,lose,2025-04-30,1
69304,132,11464,41,win,2025-04-30,2
69305,132,11464,42,lose,2025-04-30,1
69306,132,11464,42,lose,2025-04-30,2
69307,132,11464,42,quit,2025-04-30,3
69308,133,11465,23,win,2025-04-30,3
69309,133,11465,24,quit,2025-04-30,1
69310,134,11466,24,win,2025-04-30,2
69311,134,11466,25,win,2025-04-30,1
69312,134,11466,26,win,2025-04-30,1
69313,134,11466,27,quit,2025-04-30,1
69314,134,11467,27,win,2025-04-30,2
69315,134,11467,28,win,2025-04-30,1
69316,134,11467,29,lose,2025-04-30,1
69317,138,11469,89,win,2025-04-30,7
69318,138,11469,90,quit,2025-04-30,1
69319,138,11470,90,win,2025-04-30,2
69320,138,11470,91,win,2025-04-30,1
69321,138,11470,92,win,2025-04-30,1
69322,138,11470,93,lose,2025-04-30,1
69323,138,11470,93,win,2025-04-30,2
69324,138,11470,94,lose,2025-04-30,1
69325,138,11470,94,quit,2025-04-30,2
69326,138,11471,94,quit,2025-04-30,3
69327,138,11472,94,lose,2025-04-30,4
69328,138,11472,94,quit,2025-04-30,5
69329,139,11473,21,win,2025-04-30,2
69330,139,11473,22,quit,2025-04-30,1
69331,140,11474,90,lose,2025-04-30,4
69332,140,11474,90,lose,2025-04-30,5
69333,140,11474,90,win,2025-04-30,6
69334,140,11474,91,win,2025-04-30,1
69335,140,11474,92,win,2025-04-30,1
69336,140,11474,93,lose,2025-04-30,1
69337,140,11474,93,win,2025-04-30,2
69338,140,11474,94,win,2025-04-30,1
69339,140,11474,95,lose,2025-04-30,1
69340,140,11474,95,lose,2025-04-30,2
69341,140,11474,95,lose,2025-04-30,3
69342,140,11474,95,win,2025-04-30,4
69343,140,11474,96,lose,2025-04-30,1
69344,140,11474,96,lose,2025-04-30,2
69345,140,11474,96,lose,2025-04-30,3
69346,140,11475,96,win,2025-04-30,4
69347,140,11475,97,win,2025-04-30,1
69348,140,11475,98,win,2025-04-30,1
69349,140,11475,99,win,2025-04-30,1
69350,140,11475,100,win,2025-04-30,1
69351,140,11475,101,lose,2025-04-30,1
69352,140,11475,101,win,2025-04-30,2
69353,140,11475,102,win,2025-04-30,1
69354,140,11475,103,lose,2025-04-30,1
69355,140,11475,103,win,2025-04-30,2
69356,140,11475,104,lose,2025-04-30,1
69357,140,11475,104,lose,2025-04-30,2
69358,140,11475,104,lose,2025-04-30,3
69359,140,11475,104,quit,2025-04-30,4
69360,140,11476,104,lose,2025-04-30,5
69361,140,11476,104,lose,2025-04-30,6
69362,140,11476,104,win,2025-04-30,7
69363,140,11476,105,lose,2025-04-30,1
69364,140,11476,105,lose,2025-04-30,2
69365,140,11476,105,win,2025-04-30,3
69366,140,11476,106,lose,2025-04-30,1
69367,140,11476,106,lose,2025-04-30,2
69368,140,11476,106,lose,2025-04-30,3
69369,140,11476,106,lose,2025-04-30,4
69370,140,11476,106,lose,2025-04-30,5
69371,141,11477,190,lose,2025-04-30,4
69372,141,11477,190,win,2025-04-30,5
69373,141,11477,191,lose,2025-04-30,1
69374,141,11477,191,lose,2025-04-30,2
69375,141,11477,191,lose,2025-04-30,3
69376,141,11477,191,lose,2025-04-30,4
69377,141,11477,191,lose,2025-04-30,5
69378,141,11478,191,lose,2025-04-30,6
69379,141,11478,191,win,2025-04-30,7
69380,141,11478,192,win,2025-04-30,1
69381,141,11478,193,lose,2025-04-30,1
69382,141,11478,193,win,2025-04-30,2
69383,141,11478,194,lose,2025-04-30,1
69384,141,11478,194,lose,2025-04-30,2
69385,141,11478,194,win,2025-04-30,3
69386,141,11478,195,lose,2025-04-30,1
69387,141,11478,195,win,2025-04-30,2
69388,141,11478,196,lose,2025-04-30,1
69389,141,11478,196,lose,2025-04-30,2
69390,141,11478,196,win,2025-04-30,3
69391,141,11478,197,lose,2025-04-30,1
69392,141,11478,197,lose,2025-04-30,2
69393,141,11478,197,lose,2025-04-30,3
69394,142,11479,13,lose,2025-04-30,1
69395,142,11479,13,win,2025-04-30,2
69396,142,11479,14,quit,2025-04-30,1
69397,142,11480,14,win,2025-04-30,2
69398,142,11480,15,win,2025-04-30,1
69399,142,11480,16,quit,2025-04-30,1
69400,144,11481,34,win,2025-04-30,3
69401,144,11481,35,lose,2025-04-30,1
69402,144,11481,35,win,2025-04-30,2
69403,144,11481,36,win,2025-04-30,1
69404,144,11481,37,win,2025-04-30,1
69405,144,11481,38,quit,2025-04-30,1
69406,146,11482,13,win,2025-04-30,2
69407,146,11482,14,win,2025-04-30,1
69408,146,11482,15,win,2025-04-30,1
69409,146,11482,16,win,2025-04-30,1
69410,146,11482,17,quit,2025-04-30,1
69411,146,11483,17,quit,2025-04-30,2
69412,146,11484,17,win,2025-04-30,3
69413,146,11484,18,win,2025-04-30,1
69414,146,11484,19,win,2025-04-30,1
69415,146,11484,20,win,2025-04-30,1
69416,146,11484,21,lose,2025-04-30,1
69417,147,11485,26,win,2025-04-30,2
69418,147,11485,27,win,2025-04-30,1
69419,147,11485,28,win,2025-04-30,1
69420,147,11485,29,win,2025-04-30,1
69421,147,11485,30,lose,2025-04-30,1
69422,147,11485,30,lose,2025-04-30,2
69423,147,11485,30,win,2025-04-30,3
69424,147,11485,31,win,2025-04-30,1
69425,147,11485,32,win,2025-04-30,1
69426,147,11485,33,win,2025-04-30,1
69427,147,11485,34,win,2025-04-30,1
69428,147,11485,35,win,2025-04-30,1
69429,147,11486,36,win,2025-04-30,1
69430,147,11486,37,win,2025-04-30,1
69431,147,11486,38,win,2025-04-30,1
69432,147,11486,39,win,2025-04-30,1
69433,147,11486,40,lose,2025-04-30,1
69434,147,11486,40,lose,2025-04-30,2
69435,147,11486,40,lose,2025-04-30,3
69436,147,11486,40,win,2025-04-30,4
69437,147,11486,41,win,2025-04-30,1
69438,147,11486,42,win,2025-04-30,1
69439,147,11486,43,win,2025-04-30,1
69440,147,11486,44,quit,2025-04-30,1
69441,147,11487,44,lose,2025-04-30,2
69442,147,11487,44,win,2025-04-30,3
69443,147,11487,45,win,2025-04-30,1
69444,147,11487,46,lose,2025-04-30,1
69445,147,11487,46,lose,2025-04-30,2
69446,147,11487,46,win,2025-04-30,3
69447,147,11487,47,lose,2025-04-30,1
69448,147,11487,47,quit,2025-04-30,2
69449,147,11488,47,lose,2025-04-30,3
69450,147,11488,47,win,2025-04-30,4
69451,147,11488,48,lose,2025-04-30,1
69452,147,11488,48,lose,2025-04-30,2
69453,147,11488,48,lose,2025-04-30,3
69454,147,11488,48,win,2025-04-30,4
69455,147,11488,49,win,2025-04-30,1
69456,147,11488,50,win,2025-04-30,1
69457,147,11488,51,win,2025-04-30,1
69458,147,11488,52,win,2025-04-30,1
69459,147,11488,53,win,2025-04-30,1
69460,147,11488,54,lose,2025-04-30,1
69461,147,11488,54,win,2025-04-30,2
69462,147,11488,55,win,2025-04-30,1
69463,147,11488,56,win,2025-04-30,1
69464,148,11489,36,win,2025-04-30,5
69465,148,11489,37,win,2025-04-30,1
69466,148,11489,38,lose,2025-04-30,1
69467,148,11489,38,win,2025-04-30,2
69468,148,11489,39,win,2025-04-30,1
69469,148,11489,40,lose,2025-04-30,1
69470,148,11489,40,quit,2025-04-30,2
69471,148,11490,40,lose,2025-04-30,3
69472,148,11490,40,win,2025-04-30,4
69473,148,11490,41,lose,2025-04-30,1
69474,148,11490,41,lose,2025-04-30,2
69475,148,11490,41,quit,2025-04-30,3
69476,148,11491,41,win,2025-04-30,4
69477,148,11491,42,lose,2025-04-30,1
69478,148,11491,42,lose,2025-04-30,2
69479,148,11491,42,lose,2025-04-30,3
69480,148,11491,42,win,2025-04-30,4
69481,148,11491,43,win,2025-04-30,1
69482,148,11491,44,win,2025-04-30,1
69483,148,11491,45,quit,2025-04-30,1
69484,148,11492,45,lose,2025-04-30,2
69485,148,11492,45,win,2025-04-30,3
69486,148,11492,46,win,2025-04-30,1
69487,148,11492,47,win,2025-04-30,1
69488,148,11492,48,win,2025-04-30,1
69489,148,11492,49,lose,2025-04-30,1
69490,148,11492,49,win,2025-04-30,2
69491,148,11492,50,win,2025-04-30,1
69492,148,11492,51,win,2025-04-30,1
69493,148,11492,52,win,2025-04-30,1
69494,148,11492,53,win,2025-04-30,1
69495,148,11492,54,lose,2025-04-30,1
69496,148,11492,54,win,2025-04-30,2
69497,149,11493,16,win,2025-04-30,2
69498,149,11493,17,lose,2025-04-30,1
69499,151,11494,112,lose,2025-04-30,5
69500,151,11494,112,lose,2025-04-30,6
69501,151,11494,112,lose,2025-04-30,7
69502,151,11494,112,quit,2025-04-30,8
69503,151,11495,112,win,2025-04-30,9
69504,151,11495,113,lose,2025-04-30,1
69505,151,11495,113,lose,2025-04-30,2
69506,151,11495,113,lose,2025-04-30,3
69507,151,11495,113,lose,2025-04-30,4
69508,151,11495,113,lose,2025-04-30,5
69509,151,11495,113,win,2025-04-30,6
69510,151,11495,114,lose,2025-04-30,1
69511,151,11495,114,lose,2025-04-30,2
69512,151,11495,114,lose,2025-04-30,3
69513,151,11495,114,lose,2025-04-30,4
69514,151,11495,114,lose,2025-04-30,5
69515,151,11496,114,lose,2025-04-30,6
69516,151,11496,114,win,2025-04-30,7
69517,151,11496,115,lose,2025-04-30,1
69518,151,11496,115,lose,2025-04-30,2
69519,151,11496,115,win,2025-04-30,3
69520,151,11496,116,win,2025-04-30,1
69521,151,11496,117,win,2025-04-30,1
69522,151,11496,118,lose,2025-04-30,1
69523,151,11496,118,lose,2025-04-30,2
69524,151,11496,118,lose,2025-04-30,3
69525,151,11496,118,lose,2025-04-30,4
69526,151,11496,118,win,2025-04-30,5
69527,151,11496,119,lose,2025-04-30,1
69528,151,11496,119,lose,2025-04-30,2
69529,151,11496,119,win,2025-04-30,3
69530,151,11496,120,lose,2025-04-30,1
69531,151,11496,120,lose,2025-04-30,2
69532,151,11496,120,lose,2025-04-30,3
69533,151,11497,120,lose,2025-04-30,4
69534,151,11497,120,lose,2025-04-30,5
69535,151,11497,120,lose,2025-04-30,6
69536,151,11497,120,lose,2025-04-30,7
69537,151,11498,120,lose,2025-04-30,8
69538,151,11498,120,lose,2025-04-30,9
69539,151,11498,120,lose,2025-04-30,10
69540,151,11498,120,lose,2025-04-30,11
69541,151,11498,120,win,2025-04-30,12
69542,151,11498,121,win,2025-04-30,1
69543,151,11498,122,win,2025-04-30,1
69544,151,11498,123,win,2025-04-30,1
69545,151,11498,124,lose,2025-04-30,1
69546,151,11498,124,lose,2025-04-30,2
69547,151,11498,124,win,2025-04-30,3
69548,151,11498,125,lose,2025-04-30,1
69549,151,11498,125,lose,2025-04-30,2
69550,151,11498,125,win,2025-04-30,3
69551,151,11498,126,lose,2025-04-30,1
69552,151,11498,126,win,2025-04-30,2
69553,151,11498,127,lose,2025-04-30,1
69554,151,11498,127,lose,2025-04-30,2
69555,151,11498,127,lose,2025-04-30,3
69556,152,11499,13,lose,2025-04-30,4
69557,152,11499,13,win,2025-04-30,5
69558,152,11499,14,quit,2025-04-30,1
69559,153,11500,1,win,2025-04-30,1
69560,153,11500,2,lose,2025-04-30,1
69561,153,11500,2,win,2025-04-30,2
69562,153,11500,3,win,2025-04-30,1
69563,153,11500,4,lose,2025-04-30,1
69564,153,11500,4,quit,2025-04-30,2
69565,153,11501,4,quit,2025-04-30,3
69566,154,11502,46,lose,2025-04-30,1
69567,154,11502,46,win,2025-04-30,2
69568,154,11502,47,win,2025-04-30,1
69569,154,11502,48,quit,2025-04-30,1
69570,164,11504,78,quit,2025-04-30,2
69571,164,11505,78,win,2025-04-30,3
69572,164,11505,79,win,2025-04-30,1
69573,164,11505,80,win,2025-04-30,1
69574,164,11505,81,win,2025-04-30,1
69575,164,11505,82,lose,2025-04-30,1
69576,164,11505,82,win,2025-04-30,2
69577,164,11505,83,lose,2025-04-30,1
69578,164,11505,83,win,2025-04-30,2
69579,164,11505,84,win,2025-04-30,1
69580,164,11505,85,lose,2025-04-30,1
69581,164,11505,85,lose,2025-04-30,2
69582,164,11505,85,quit,2025-04-30,3
69583,164,11506,85,win,2025-04-30,4
69584,164,11506,86,win,2025-04-30,1
69585,164,11506,87,lose,2025-04-30,1
69586,164,11506,87,lose,2025-04-30,2
69587,164,11506,87,win,2025-04-30,3
69588,164,11506,88,win,2025-04-30,1
69589,164,11506,89,lose,2025-04-30,1
69590,164,11506,89,win,2025-04-30,2
69591,164,11506,90,win,2025-04-30,1
69592,164,11506,91,win,2025-04-30,1
69593,164,11506,92,win,2025-04-30,1
69594,164,11506,93,lose,2025-04-30,1
69595,164,11506,93,win,2025-04-30,2
69596,164,11506,94,win,2025-04-30,1
69597,166,11507,94,lose,2025-04-30,5
69598,166,11507,94,lose,2025-04-30,6
69599,166,11507,94,lose,2025-04-30,7
69600,166,11507,94,lose,2025-04-30,8
69601,166,11507,94,lose,2025-04-30,9
69602,166,11507,94,lose,2025-04-30,10
69603,166,11508,94,lose,2025-04-30,11
69604,166,11508,94,win,2025-04-30,12
69605,166,11508,95,win,2025-04-30,1
69606,166,11508,96,win,2025-04-30,1
69607,166,11508,97,win,2025-04-30,1
69608,166,11508,98,quit,2025-04-30,1
69609,169,11509,31,win,2025-04-30,8
69610,169,11509,32,quit,2025-04-30,1
69611,171,11510,76,lose,2025-04-30,5
69612,171,11510,76,win,2025-04-30,6
69613,171,11510,77,lose,2025-04-30,1
69614,171,11510,77,win,2025-04-30,2
69615,171,11510,78,quit,2025-04-30,1
69616,171,11511,78,lose,2025-04-30,2
69617,171,11511,78,lose,2025-04-30,3
69618,171,11511,78,win,2025-04-30,4
69619,171,11511,79,win,2025-04-30,1
69620,171,11511,80,lose,2025-04-30,1
69621,171,11511,80,win,2025-04-30,2
69622,171,11511,81,win,2025-04-30,1
69623,171,11511,82,lose,2025-04-30,1
69624,171,11511,82,lose,2025-04-30,2
69625,171,11511,82,lose,2025-04-30,3
69626,171,11511,82,quit,2025-04-30,4
69627,177,11512,59,lose,2025-04-30,6
69628,177,11512,59,lose,2025-04-30,7
69629,177,11512,59,quit,2025-04-30,8
69630,177,11513,59,lose,2025-04-30,9
69631,177,11513,59,lose,2025-04-30,10
69632,177,11513,59,lose,2025-04-30,11
69633,177,11513,59,win,2025-04-30,12
69634,177,11513,60,quit,2025-04-30,1
69635,179,11514,106,lose,2025-04-30,13
69636,179,11514,106,lose,2025-04-30,14
69637,179,11514,106,lose,2025-04-30,15
69638,179,11514,106,lose,2025-04-30,16
69639,179,11514,106,lose,2025-04-30,17
69640,179,11515,106,lose,2025-04-30,18
69641,179,11515,106,lose,2025-04-30,19
69642,179,11515,106,win,2025-04-30,20
69643,179,11515,107,win,2025-04-30,1
69644,179,11515,108,lose,2025-04-30,1
69645,179,11515,108,win,2025-04-30,2
69646,179,11515,109,lose,2025-04-30,1
69647,179,11515,109,win,2025-04-30,2
69648,179,11515,110,lose,2025-04-30,1
69649,179,11515,110,lose,2025-04-30,2
69650,179,11515,110,lose,2025-04-30,3
69651,179,11515,110,lose,2025-04-30,4
69652,179,11515,110,lose,2025-04-30,5
69653,179,11516,110,lose,2025-04-30,6
69654,179,11516,110,win,2025-04-30,7
69655,179,11516,111,win,2025-04-30,1
69656,179,11516,112,lose,2025-04-30,1
69657,179,11516,112,win,2025-04-30,2
69658,179,11516,113,lose,2025-04-30,1
69659,179,11516,113,lose,2025-04-30,2
69660,179,11516,113,lose,2025-04-30,3
69661,179,11517,113,lose,2025-04-30,4
69662,179,11517,113,win,2025-04-30,5
69663,179,11517,114,win,2025-04-30,1
69664,179,11517,115,lose,2025-04-30,1
69665,179,11517,115,lose,2025-04-30,2
69666,179,11517,115,lose,2025-04-30,3
69667,184,11518,125,lose,2025-04-30,11
69668,184,11518,125,win,2025-04-30,12
69669,184,11518,126,win,2025-04-30,1
69670,184,11518,127,win,2025-04-30,1
69671,184,11518,128,lose,2025-04-30,1
69672,184,11518,128,lose,2025-04-30,2
69673,184,11518,128,lose,2025-04-30,3
69674,184,11518,128,lose,2025-04-30,4
69675,184,11518,128,quit,2025-04-30,5
69676,184,11519,128,lose,2025-04-30,6
69677,184,11519,128,lose,2025-04-30,7
69678,184,11519,128,lose,2025-04-30,8
69679,184,11519,128,lose,2025-04-30,9
69680,184,11519,128,lose,2025-04-30,10
69681,184,11520,128,lose,2025-04-30,11
69682,184,11520,128,lose,2025-04-30,12
69683,184,11520,128,lose,2025-04-30,13
69684,184,11520,128,quit,2025-04-30,14
69685,184,11521,128,lose,2025-04-30,15
69686,184,11521,128,lose,2025-04-30,16
69687,184,11521,128,win,2025-04-30,17
69688,184,11521,129,win,2025-04-30,1
69689,184,11521,130,lose,2025-04-30,1
69690,184,11521,130,lose,2025-04-30,2
69691,184,11521,130,lose,2025-04-30,3
69692,185,11522,25,lose,2025-04-30,2
69693,187,11523,121,lose,2025-04-30,6
69694,187,11523,121,win,2025-04-30,7
69695,187,11523,122,lose,2025-04-30,1
69696,187,11523,122,lose,2025-04-30,2
69697,187,11523,122,lose,2025-04-30,3
69698,187,11523,122,lose,2025-04-30,4
69699,187,11523,122,quit,2025-04-30,5
69700,187,11524,122,lose,2025-04-30,6
69701,187,11524,122,lose,2025-04-30,7
69702,187,11524,122,lose,2025-04-30,8
69703,187,11524,122,lose,2025-04-30,9
69704,187,11524,122,lose,2025-04-30,10
69705,187,11525,122,win,2025-04-30,11
69706,187,11525,123,win,2025-04-30,1
69707,187,11525,124,win,2025-04-30,1
69708,187,11525,125,lose,2025-04-30,1
69709,187,11525,125,lose,2025-04-30,2
69710,187,11525,125,lose,2025-04-30,3
69711,191,11531,20,win,2025-04-30,2
69712,191,11531,21,win,2025-04-30,1
69713,191,11531,22,win,2025-04-30,1
69714,191,11531,23,win,2025-04-30,1
69715,191,11531,24,win,2025-04-30,1
69716,191,11532,25,quit,2025-04-30,1
69717,192,11533,150,lose,2025-04-30,27
69718,192,11533,150,quit,2025-04-30,28
69719,192,11534,150,lose,2025-04-30,29
69720,192,11534,150,lose,2025-04-30,30
69721,192,11534,150,lose,2025-04-30,31
69722,192,11535,150,lose,2025-04-30,32
69723,192,11535,150,lose,2025-04-30,33
69724,192,11535,150,lose,2025-04-30,34
69725,192,11535,150,lose,2025-04-30,35
69726,192,11535,150,lose,2025-04-30,36
69727,192,11535,150,lose,2025-04-30,37
69728,193,11536,150,lose,2025-04-30,6
69729,193,11536,150,win,2025-04-30,7
69730,193,11536,151,lose,2025-04-30,1
69731,193,11536,151,win,2025-04-30,2
69732,193,11536,152,lose,2025-04-30,1
69733,193,11536,152,quit,2025-04-30,2
69734,193,11537,152,lose,2025-04-30,3
69735,193,11537,152,lose,2025-04-30,4
69736,193,11537,152,lose,2025-04-30,5
69737,193,11537,152,lose,2025-04-30,6
69738,193,11537,152,win,2025-04-30,7
69739,193,11537,153,quit,2025-04-30,1
69740,194,11538,60,win,2025-04-30,2
69741,194,11538,61,lose,2025-04-30,1
69742,194,11538,61,win,2025-04-30,2
69743,194,11538,62,lose,2025-04-30,1
69744,194,11538,62,lose,2025-04-30,2
69745,194,11539,62,lose,2025-04-30,3
69746,194,11539,62,lose,2025-04-30,4
69747,194,11539,62,lose,2025-04-30,5
69748,194,11539,62,win,2025-04-30,6
69749,194,11539,63,win,2025-04-30,1
69750,194,11539,64,lose,2025-04-30,1
69751,194,11539,64,win,2025-04-30,2
69752,194,11539,65,lose,2025-04-30,1
69753,194,11539,65,lose,2025-04-30,2
69754,194,11539,65,lose,2025-04-30,3
69755,194,11539,65,lose,2025-04-30,4
69756,194,11539,65,win,2025-04-30,5
69757,194,11539,66,win,2025-04-30,1
69758,194,11539,67,lose,2025-04-30,1
69759,194,11539,67,win,2025-04-30,2
69760,194,11539,68,win,2025-04-30,1
69761,194,11539,69,lose,2025-04-30,1
69762,194,11539,69,quit,2025-04-30,2
69763,196,11540,33,lose,2025-04-30,1
69764,196,11540,33,win,2025-04-30,2
69765,196,11540,34,quit,2025-04-30,1
69766,200,11543,69,lose,2025-04-30,1
69767,200,11543,69,win,2025-04-30,2
69768,200,11543,70,lose,2025-04-30,1
69769,200,11543,70,lose,2025-04-30,2
69770,200,11543,70,win,2025-04-30,3
69771,200,11543,71,quit,2025-04-30,1
69772,203,11544,49,win,2025-04-30,2
69773,203,11544,50,lose,2025-04-30,1
69774,203,11544,50,win,2025-04-30,2
69775,204,11545,107,lose,2025-04-30,7
69776,204,11545,107,win,2025-04-30,8
69777,204,11545,108,lose,2025-04-30,1
69778,204,11545,108,lose,2025-04-30,2
69779,204,11545,108,quit,2025-04-30,3
69780,204,11546,108,lose,2025-04-30,4
69781,204,11546,108,lose,2025-04-30,5
69782,204,11546,108,lose,2025-04-30,6
69783,204,11546,108,win,2025-04-30,7
69784,204,11546,109,win,2025-04-30,1
69785,204,11546,110,lose,2025-04-30,1
69786,204,11546,110,lose,2025-04-30,2
69787,204,11546,110,win,2025-04-30,3
69788,204,11546,111,win,2025-04-30,1
69789,204,11546,112,lose,2025-04-30,1
69790,204,11546,112,lose,2025-04-30,2
69791,204,11546,112,lose,2025-04-30,3
69792,210,11548,3,win,2025-04-30,2
69793,210,11548,4,win,2025-04-30,1
69794,210,11548,5,win,2025-04-30,1
69795,210,11548,6,win,2025-04-30,1
69796,210,11548,7,quit,2025-04-30,1
